id,x,y,nx,ny,t1x,t1y,candidate_id,antagonist_id,section_height,lever,face_id,counter_point,contact_type,mu,fc,ft,cohesion
2442,20.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,62,0.9800000,0.4900000,477,357,friction,0.7000000,0,0,0
358,20.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,62,66,0.6871068,0.3435534,480,379,friction,0.7000000,0,0,0
379,20.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,66,62,0.6871068,0.3435534,481,358,friction,0.7000000,0,0,0
359,20.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,62,66,0.6871068,0.3435534,480,384,friction,0.7000000,0,0,0
384,20.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,66,62,0.6871068,0.3435534,481,359,friction,0.7000000,0,0,0
360,20.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,62,64,0.6871068,0.3435534,482,371,friction,0.7000000,0,0,0
371,20.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,64,62,0.6871068,0.3435534,483,360,friction,0.7000000,0,0,0
362,20.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,63,64,0.9800000,0.4900000,486,369,friction,0.7000000,0,0,0
369,20.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,64,63,0.9800000,0.4900000,487,362,friction,0.7000000,0,0,0
363,20.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,63,64,0.9800000,0.4900000,486,368,friction,0.7000000,0,0,0
